"Port","Commodity","Country","Time","Customs Value (Gen) ($US)",
"Bridgeport, CT (Port)","Total All Commodities","Vietnam","2016","107,020"
"Bridgeport, CT (Port)","Total All Commodities","Vietnam","2018","14,088"
"Bridgeport, CT (Port)","Total All Commodities","Vietnam","2020","10,469"
"Bridgeport, CT (Port)","Total All Commodities","Vietnam","2023","19,170"
"Fall River, MA (Port)","Total All Commodities","Vietnam","2023","108,533"
"Hartford, CT (Port)","Total All Commodities","Vietnam","2017","4,260"
"Hartford, CT (Port)","Total All Commodities","Vietnam","2018","6,647"
"Hartford, CT (Port)","Total All Commodities","Vietnam","2019","2,926"
"Hartford, CT (Port)","Total All Commodities","Vietnam","2024 through August","3,914"
"Lawrence, MA (Port)","Total All Commodities","Vietnam","2004","5,772"
"Lawrence, MA (Port)","Total All Commodities","Vietnam","2012","1,564"
"Lawrence, MA (Port)","Total All Commodities","Vietnam","2017","2,140"
"Lawrence, MA (Port)","Total All Commodities","Vietnam","2018","47,138"
"Lawrence, MA (Port)","Total All Commodities","Vietnam","2024 through August","27,965"
"Logan Airport, MA (Port)","Total All Commodities","Vietnam","2003","109,966"
"Logan Airport, MA (Port)","Total All Commodities","Vietnam","2004","133,035"
"Logan Airport, MA (Port)","Total All Commodities","Vietnam","2005","210,273"
"Logan Airport, MA (Port)","Total All Commodities","Vietnam","2006","139,299"
"Logan Airport, MA (Port)","Total All Commodities","Vietnam","2007","565,841"
"Logan Airport, MA (Port)","Total All Commodities","Vietnam","2008","1,876,690"
"Logan Airport, MA (Port)","Total All Commodities","Vietnam","2009","967,058"
"Logan Airport, MA (Port)","Total All Commodities","Vietnam","2010","1,439,085"
"Logan Airport, MA (Port)","Total All Commodities","Vietnam","2011","1,431,152"
"Logan Airport, MA (Port)","Total All Commodities","Vietnam","2012","10,545,449"
"Logan Airport, MA (Port)","Total All Commodities","Vietnam","2013","14,221,330"
"Logan Airport, MA (Port)","Total All Commodities","Vietnam","2014","21,764,846"
"Logan Airport, MA (Port)","Total All Commodities","Vietnam","2015","28,764,304"
"Logan Airport, MA (Port)","Total All Commodities","Vietnam","2016","39,378,729"
"Logan Airport, MA (Port)","Total All Commodities","Vietnam","2017","67,876,516"
"Logan Airport, MA (Port)","Total All Commodities","Vietnam","2018","75,546,143"
"Logan Airport, MA (Port)","Total All Commodities","Vietnam","2019","89,344,510"
"Logan Airport, MA (Port)","Total All Commodities","Vietnam","2020","39,793,279"
"Logan Airport, MA (Port)","Total All Commodities","Vietnam","2021","46,781,605"
"Logan Airport, MA (Port)","Total All Commodities","Vietnam","2022","53,442,856"
"Logan Airport, MA (Port)","Total All Commodities","Vietnam","2023","86,440,574"
"Logan Airport, MA (Port)","Total All Commodities","Vietnam","2024 through August","50,690,730"
"New Bedford, MA (Port)","Total All Commodities","Vietnam","2015","152,845"
"New Bedford, MA (Port)","Total All Commodities","Vietnam","2016","204,618"
"New Bedford, MA (Port)","Total All Commodities","Vietnam","2017","124,528"
"New Bedford, MA (Port)","Total All Commodities","Vietnam","2018","4,544,296"
"New Bedford, MA (Port)","Total All Commodities","Vietnam","2019","5,726"
"New Bedford, MA (Port)","Total All Commodities","Vietnam","2020","12,890"
"New Bedford, MA (Port)","Total All Commodities","Vietnam","2021","1,247"
"New Bedford, MA (Port)","Total All Commodities","Vietnam","2023","249,680"
"New Bedford, MA (Port)","Total All Commodities","Vietnam","2024 through August","175,630"
"New Haven, CT (Port)","Total All Commodities","Vietnam","2016","17,659,870"
"New Haven, CT (Port)","Total All Commodities","Vietnam","2017","1,392,962"
"New Haven, CT (Port)","Total All Commodities","Vietnam","2018","4,359,462"
"New Haven, CT (Port)","Total All Commodities","Vietnam","2021","13,224,152"
"New London, CT (Port)","Total All Commodities","Vietnam","2016","122,749"
"New London, CT (Port)","Total All Commodities","Vietnam","2023","721"
"Provincetown, MA (Port)","Total All Commodities","Vietnam","2009","2,159"
"Salem, MA (Port)","Total All Commodities","Vietnam","2011","250,386"
"Salem, MA (Port)","Total All Commodities","Vietnam","2015","22,964,506"
"Salem, MA (Port)","Total All Commodities","Vietnam","2016","125,783"
"Salem, MA (Port)","Total All Commodities","Vietnam","2018","12,480"
"Salem, MA (Port)","Total All Commodities","Vietnam","2019","165,574"
"Salem, MA (Port)","Total All Commodities","Vietnam","2020","17,319"
"Salem, MA (Port)","Total All Commodities","Vietnam","2021","16,679"
"Salem, MA (Port)","Total All Commodities","Vietnam","2022","133,766"
"Salem, MA (Port)","Total All Commodities","Vietnam","2023","376"
"Salem, MA (Port)","Total All Commodities","Vietnam","2024 through August","93,215"
"Springfield, MA (Port)","Total All Commodities","Vietnam","2021","205,283"
"Worcester, MA (Port)","Total All Commodities","Vietnam","2003","136,005"
"Worcester, MA (Port)","Total All Commodities","Vietnam","2005","23,417"
"Worcester, MA (Port)","Total All Commodities","Vietnam","2006","33,663"
"Worcester, MA (Port)","Total All Commodities","Vietnam","2007","1,018,920"
"Worcester, MA (Port)","Total All Commodities","Vietnam","2021","1,184"
"Buffalo-Niagara Falls, NY (Port)","Total All Commodities","Vietnam","2003","3,929,315"
"Buffalo-Niagara Falls, NY (Port)","Total All Commodities","Vietnam","2004","7,272,670"
"Buffalo-Niagara Falls, NY (Port)","Total All Commodities","Vietnam","2005","6,533,447"
"Buffalo-Niagara Falls, NY (Port)","Total All Commodities","Vietnam","2006","7,281,528"
"Buffalo-Niagara Falls, NY (Port)","Total All Commodities","Vietnam","2007","4,954,791"
"Buffalo-Niagara Falls, NY (Port)","Total All Commodities","Vietnam","2008","5,619,895"
"Buffalo-Niagara Falls, NY (Port)","Total All Commodities","Vietnam","2009","5,561,158"
"Buffalo-Niagara Falls, NY (Port)","Total All Commodities","Vietnam","2010","19,802,857"
"Buffalo-Niagara Falls, NY (Port)","Total All Commodities","Vietnam","2011","22,623,772"
"Buffalo-Niagara Falls, NY (Port)","Total All Commodities","Vietnam","2012","21,979,854"
"Buffalo-Niagara Falls, NY (Port)","Total All Commodities","Vietnam","2013","27,984,821"
"Buffalo-Niagara Falls, NY (Port)","Total All Commodities","Vietnam","2014","27,502,319"
"Buffalo-Niagara Falls, NY (Port)","Total All Commodities","Vietnam","2015","39,685,788"
"Buffalo-Niagara Falls, NY (Port)","Total All Commodities","Vietnam","2016","45,874,492"
"Buffalo-Niagara Falls, NY (Port)","Total All Commodities","Vietnam","2017","56,509,968"
"Buffalo-Niagara Falls, NY (Port)","Total All Commodities","Vietnam","2018","71,561,873"
"Buffalo-Niagara Falls, NY (Port)","Total All Commodities","Vietnam","2019","100,629,164"
"Buffalo-Niagara Falls, NY (Port)","Total All Commodities","Vietnam","2020","124,819,547"
"Buffalo-Niagara Falls, NY (Port)","Total All Commodities","Vietnam","2021","152,032,851"
"Buffalo-Niagara Falls, NY (Port)","Total All Commodities","Vietnam","2022","150,591,044"
"Buffalo-Niagara Falls, NY (Port)","Total All Commodities","Vietnam","2023","155,390,409"
"Buffalo-Niagara Falls, NY (Port)","Total All Commodities","Vietnam","2024 through August","96,636,432"
"Oswego, NY (Port)","Total All Commodities","Vietnam","2005","13,185,270"
"Oswego, NY (Port)","Total All Commodities","Vietnam","2006","17,483,438"
"Rochester, NY (Port)","Total All Commodities","Vietnam","2003","2,061"
"Syracuse, NY (Port)","Total All Commodities","Vietnam","2003","95,347"
"Syracuse, NY (Port)","Total All Commodities","Vietnam","2004","3,060,831"
"Syracuse, NY (Port)","Total All Commodities","Vietnam","2005","5,509,705"
"Syracuse, NY (Port)","Total All Commodities","Vietnam","2006","8,018,276"
"Charleston, SC (Port)","Total All Commodities","Vietnam","2003","39,092,753"
"Charleston, SC (Port)","Total All Commodities","Vietnam","2004","38,414,446"
"Charleston, SC (Port)","Total All Commodities","Vietnam","2005","79,733,893"
"Charleston, SC (Port)","Total All Commodities","Vietnam","2006","94,367,576"
"Charleston, SC (Port)","Total All Commodities","Vietnam","2007","108,110,120"
"Charleston, SC (Port)","Total All Commodities","Vietnam","2008","129,026,403"
"Charleston, SC (Port)","Total All Commodities","Vietnam","2009","189,091,323"
"Charleston, SC (Port)","Total All Commodities","Vietnam","2010","266,178,198"
"Charleston, SC (Port)","Total All Commodities","Vietnam","2011","277,020,504"
"Charleston, SC (Port)","Total All Commodities","Vietnam","2012","275,989,931"
"Charleston, SC (Port)","Total All Commodities","Vietnam","2013","307,595,135"
"Charleston, SC (Port)","Total All Commodities","Vietnam","2014","476,530,281"
"Charleston, SC (Port)","Total All Commodities","Vietnam","2015","580,553,284"
"Charleston, SC (Port)","Total All Commodities","Vietnam","2016","641,878,233"
"Charleston, SC (Port)","Total All Commodities","Vietnam","2017","852,374,666"
"Charleston, SC (Port)","Total All Commodities","Vietnam","2018","1,036,461,529"
"Charleston, SC (Port)","Total All Commodities","Vietnam","2019","1,189,601,466"
"Charleston, SC (Port)","Total All Commodities","Vietnam","2020","1,838,531,647"
