"Port-level Imports"
"Current date: 10/08/2024 6:17 PM (Eastern Daylight Time)"
"Measures: Customs Value (Gen) ($US)"
"Port","Commodity","Country","Time","Customs Value (Gen) ($US)",
"Long Beach, CA (Port)","04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi","Vietnam","2018","351,121"
"Long Beach, CA (Port)","04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi","Vietnam","2019","1,760,686"
"Long Beach, CA (Port)","04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi","Vietnam","2020","1,900,674"
"Long Beach, CA (Port)","04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi","Vietnam","2021","9,205,778"
"Long Beach, CA (Port)","04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi","Vietnam","2022","1,557,410"
"Long Beach, CA (Port)","04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi","Vietnam","2023","491,090"
"Long Beach, CA (Port)","04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi","Vietnam","2024 through August","209,321"
"Long Beach, CA (Port)","05 Products Of Animal Origin, Nesoi","Vietnam","2003","19,573"
"Long Beach, CA (Port)","05 Products Of Animal Origin, Nesoi","Vietnam","2006","50,554"
"Long Beach, CA (Port)","05 Products Of Animal Origin, Nesoi","Vietnam","2007","24,735"
"Long Beach, CA (Port)","05 Products Of Animal Origin, Nesoi","Vietnam","2008","30,740"
"Long Beach, CA (Port)","05 Products Of Animal Origin, Nesoi","Vietnam","2009","7,872"
"Long Beach, CA (Port)","05 Products Of Animal Origin, Nesoi","Vietnam","2010","190,756"
"Long Beach, CA (Port)","05 Products Of Animal Origin, Nesoi","Vietnam","2011","150,060"
"Long Beach, CA (Port)","05 Products Of Animal Origin, Nesoi","Vietnam","2012","17,589"
"Long Beach, CA (Port)","05 Products Of Animal Origin, Nesoi","Vietnam","2013","43,680"
"Long Beach, CA (Port)","05 Products Of Animal Origin, Nesoi","Vietnam","2014","4,497"
"Long Beach, CA (Port)","05 Products Of Animal Origin, Nesoi","Vietnam","2015","27,873"
"Long Beach, CA (Port)","05 Products Of Animal Origin, Nesoi","Vietnam","2016","10,007"
"Long Beach, CA (Port)","05 Products Of Animal Origin, Nesoi","Vietnam","2017","453,106"
"Long Beach, CA (Port)","05 Products Of Animal Origin, Nesoi","Vietnam","2018","3,525,390"
"Long Beach, CA (Port)","05 Products Of Animal Origin, Nesoi","Vietnam","2019","14,417,369"
"Long Beach, CA (Port)","05 Products Of Animal Origin, Nesoi","Vietnam","2020","19,736,218"
"Long Beach, CA (Port)","05 Products Of Animal Origin, Nesoi","Vietnam","2021","15,874,772"
"Long Beach, CA (Port)","05 Products Of Animal Origin, Nesoi","Vietnam","2022","21,635,672"
"Long Beach, CA (Port)","05 Products Of Animal Origin, Nesoi","Vietnam","2023","15,168,560"
"Long Beach, CA (Port)","05 Products Of Animal Origin, Nesoi","Vietnam","2024 through August","11,759,074"
"Long Beach, CA (Port)","06 Live Trees, Plants, Bulbs Etc.; Cut Flowers Etc.","Vietnam","2003","21,875"
"Long Beach, CA (Port)","06 Live Trees, Plants, Bulbs Etc.; Cut Flowers Etc.","Vietnam","2008","38,220"
"Long Beach, CA (Port)","06 Live Trees, Plants, Bulbs Etc.; Cut Flowers Etc.","Vietnam","2011","9,194"
"Long Beach, CA (Port)","06 Live Trees, Plants, Bulbs Etc.; Cut Flowers Etc.","Vietnam","2012","36,450"
"Long Beach, CA (Port)","06 Live Trees, Plants, Bulbs Etc.; Cut Flowers Etc.","Vietnam","2020","4,510"
"Long Beach, CA (Port)","06 Live Trees, Plants, Bulbs Etc.; Cut Flowers Etc.","Vietnam","2021","20,643"
"Long Beach, CA (Port)","06 Live Trees, Plants, Bulbs Etc.; Cut Flowers Etc.","Vietnam","2022","53,109"
"Long Beach, CA (Port)","06 Live Trees, Plants, Bulbs Etc.; Cut Flowers Etc.","Vietnam","2023","17,453"
"Long Beach, CA (Port)","06 Live Trees, Plants, Bulbs Etc.; Cut Flowers Etc.","Vietnam","2024 through August","18,489"
"Long Beach, CA (Port)","07 Edible Vegetables & Certain Roots & Tubers","Vietnam","2003","44,250"
"Long Beach, CA (Port)","07 Edible Vegetables & Certain Roots & Tubers","Vietnam","2005","2,520"
"Long Beach, CA (Port)","07 Edible Vegetables & Certain Roots & Tubers","Vietnam","2006","102,659"
"Long Beach, CA (Port)","07 Edible Vegetables & Certain Roots & Tubers","Vietnam","2007","155,640"
"Long Beach, CA (Port)","07 Edible Vegetables & Certain Roots & Tubers","Vietnam","2008","101,109"
"Long Beach, CA (Port)","07 Edible Vegetables & Certain Roots & Tubers","Vietnam","2009","20,532"
"Long Beach, CA (Port)","07 Edible Vegetables & Certain Roots & Tubers","Vietnam","2010","60,400"
"Long Beach, CA (Port)","07 Edible Vegetables & Certain Roots & Tubers","Vietnam","2011","140,346"
"Long Beach, CA (Port)","07 Edible Vegetables & Certain Roots & Tubers","Vietnam","2012","317,089"
"Long Beach, CA (Port)","07 Edible Vegetables & Certain Roots & Tubers","Vietnam","2013","444,889"
"Long Beach, CA (Port)","07 Edible Vegetables & Certain Roots & Tubers","Vietnam","2014","91,874"
"Long Beach, CA (Port)","07 Edible Vegetables & Certain Roots & Tubers","Vietnam","2015","565,038"
"Long Beach, CA (Port)","07 Edible Vegetables & Certain Roots & Tubers","Vietnam","2016","1,015,114"
"Long Beach, CA (Port)","07 Edible Vegetables & Certain Roots & Tubers","Vietnam","2017","185,259"
"Long Beach, CA (Port)","07 Edible Vegetables & Certain Roots & Tubers","Vietnam","2018","268,184"
"Long Beach, CA (Port)","07 Edible Vegetables & Certain Roots & Tubers","Vietnam","2019","416,110"
"Long Beach, CA (Port)","07 Edible Vegetables & Certain Roots & Tubers","Vietnam","2020","353,183"
"Long Beach, CA (Port)","07 Edible Vegetables & Certain Roots & Tubers","Vietnam","2021","796,780"
"Long Beach, CA (Port)","07 Edible Vegetables & Certain Roots & Tubers","Vietnam","2022","562,143"
"Long Beach, CA (Port)","07 Edible Vegetables & Certain Roots & Tubers","Vietnam","2023","603,225"
"Long Beach, CA (Port)","07 Edible Vegetables & Certain Roots & Tubers","Vietnam","2024 through August","394,631"
"Long Beach, CA (Port)","08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel","Vietnam","2003","1,276,598"
"Long Beach, CA (Port)","08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel","Vietnam","2004","1,203,479"
"Long Beach, CA (Port)","08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel","Vietnam","2005","1,922,848"
"Long Beach, CA (Port)","08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel","Vietnam","2006","3,463,402"
"Long Beach, CA (Port)","08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel","Vietnam","2007","9,889,847"
"Long Beach, CA (Port)","08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel","Vietnam","2008","8,072,645"
"Long Beach, CA (Port)","08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel","Vietnam","2009","5,794,689"
"Long Beach, CA (Port)","08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel","Vietnam","2010","11,172,650"
"Long Beach, CA (Port)","08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel","Vietnam","2011","25,245,752"
"Long Beach, CA (Port)","08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel","Vietnam","2012","17,656,135"
"Long Beach, CA (Port)","08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel","Vietnam","2013","39,751,161"
"Long Beach, CA (Port)","08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel","Vietnam","2014","48,782,670"
"Long Beach, CA (Port)","08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel","Vietnam","2015","102,274,960"
"Long Beach, CA (Port)","08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel","Vietnam","2016","30,154,531"
"Long Beach, CA (Port)","08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel","Vietnam","2017","23,201,656"
"Long Beach, CA (Port)","08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel","Vietnam","2018","62,110,881"
"Long Beach, CA (Port)","08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel","Vietnam","2019","55,486,360"
"Long Beach, CA (Port)","08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel","Vietnam","2020","23,895,299"
"Long Beach, CA (Port)","08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel","Vietnam","2021","32,062,749"
"Long Beach, CA (Port)","08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel","Vietnam","2022","27,474,665"
"Long Beach, CA (Port)","08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel","Vietnam","2023","23,373,319"
"Long Beach, CA (Port)","08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel","Vietnam","2024 through August","26,599,409"
"Long Beach, CA (Port)","09 Coffee, Tea, Mate & Spices","Vietnam","2003","12,224,398"
"Long Beach, CA (Port)","09 Coffee, Tea, Mate & Spices","Vietnam","2004","8,525,548"
"Long Beach, CA (Port)","09 Coffee, Tea, Mate & Spices","Vietnam","2005","18,098,893"
"Long Beach, CA (Port)","09 Coffee, Tea, Mate & Spices","Vietnam","2006","40,480,893"
"Long Beach, CA (Port)","09 Coffee, Tea, Mate & Spices","Vietnam","2007","29,897,074"
"Long Beach, CA (Port)","09 Coffee, Tea, Mate & Spices","Vietnam","2008","17,126,712"
"Long Beach, CA (Port)","09 Coffee, Tea, Mate & Spices","Vietnam","2009","14,659,669"
"Long Beach, CA (Port)","09 Coffee, Tea, Mate & Spices","Vietnam","2010","5,793,053"
"Long Beach, CA (Port)","09 Coffee, Tea, Mate & Spices","Vietnam","2011","9,600,676"
"Long Beach, CA (Port)","09 Coffee, Tea, Mate & Spices","Vietnam","2012","5,106,931"
"Long Beach, CA (Port)","09 Coffee, Tea, Mate & Spices","Vietnam","2013","11,392,187"
"Long Beach, CA (Port)","09 Coffee, Tea, Mate & Spices","Vietnam","2014","16,992,539"
"Long Beach, CA (Port)","09 Coffee, Tea, Mate & Spices","Vietnam","2015","8,481,252"
"Long Beach, CA (Port)","09 Coffee, Tea, Mate & Spices","Vietnam","2016","13,634,487"
"Long Beach, CA (Port)","09 Coffee, Tea, Mate & Spices","Vietnam","2017","5,991,058"
"Long Beach, CA (Port)","09 Coffee, Tea, Mate & Spices","Vietnam","2018","2,286,353"
"Long Beach, CA (Port)","09 Coffee, Tea, Mate & Spices","Vietnam","2019","5,941,826"
"Long Beach, CA (Port)","09 Coffee, Tea, Mate & Spices","Vietnam","2020","16,380,447"
"Long Beach, CA (Port)","09 Coffee, Tea, Mate & Spices","Vietnam","2021","16,492,645"
"Long Beach, CA (Port)","09 Coffee, Tea, Mate & Spices","Vietnam","2022","19,024,054"
"Long Beach, CA (Port)","09 Coffee, Tea, Mate & Spices","Vietnam","2023","8,360,221"
"Long Beach, CA (Port)","09 Coffee, Tea, Mate & Spices","Vietnam","2024 through August","17,548,714"
"Long Beach, CA (Port)","10 Cereals","Vietnam","2003","23,998"
"Long Beach, CA (Port)","10 Cereals","Vietnam","2006","7,333"
"Long Beach, CA (Port)","10 Cereals","Vietnam","2007","3,000"
"Long Beach, CA (Port)","10 Cereals","Vietnam","2008","56,256"
"Long Beach, CA (Port)","10 Cereals","Vietnam","2009","343,331"
"Long Beach, CA (Port)","10 Cereals","Vietnam","2010","1,829,247"
"Long Beach, CA (Port)","10 Cereals","Vietnam","2011","1,243,516"
"Long Beach, CA (Port)","10 Cereals","Vietnam","2012","300,776"
"Long Beach, CA (Port)","10 Cereals","Vietnam","2013","988,169"
"Long Beach, CA (Port)","10 Cereals","Vietnam","2014","1,897,313"
"Long Beach, CA (Port)","10 Cereals","Vietnam","2015","1,366,102"
"Long Beach, CA (Port)","10 Cereals","Vietnam","2016","697,073"
"Long Beach, CA (Port)","10 Cereals","Vietnam","2017","343,464"
"Long Beach, CA (Port)","10 Cereals","Vietnam","2018","1,101,308"
"Long Beach, CA (Port)","10 Cereals","Vietnam","2019","1,011,288"
"Long Beach, CA (Port)","10 Cereals","Vietnam","2020","755,021"
"Long Beach, CA (Port)","10 Cereals","Vietnam","2021","837,509"
"Long Beach, CA (Port)","10 Cereals","Vietnam","2022","1,344,588"
"Long Beach, CA (Port)","10 Cereals","Vietnam","2023","2,560,046"
"Long Beach, CA (Port)","10 Cereals","Vietnam","2024 through August","630,994"
"Long Beach, CA (Port)","11 Milling Products; Malt; Starch; Inulin; Wht Gluten","Vietnam","2003","2,272"
"Long Beach, CA (Port)","11 Milling Products; Malt; Starch; Inulin; Wht Gluten","Vietnam","2004","6,306"
"Long Beach, CA (Port)","11 Milling Products; Malt; Starch; Inulin; Wht Gluten","Vietnam","2005","25,728"
"Long Beach, CA (Port)","11 Milling Products; Malt; Starch; Inulin; Wht Gluten","Vietnam","2006","155,455"
"Long Beach, CA (Port)","11 Milling Products; Malt; Starch; Inulin; Wht Gluten","Vietnam","2007","18,797"
"Long Beach, CA (Port)","11 Milling Products; Malt; Starch; Inulin; Wht Gluten","Vietnam","2008","63,110"
"Long Beach, CA (Port)","11 Milling Products; Malt; Starch; Inulin; Wht Gluten","Vietnam","2009","22,211"
"Long Beach, CA (Port)","11 Milling Products; Malt; Starch; Inulin; Wht Gluten","Vietnam","2010","33,924"
"Long Beach, CA (Port)","11 Milling Products; Malt; Starch; Inulin; Wht Gluten","Vietnam","2011","58,509"
"Long Beach, CA (Port)","11 Milling Products; Malt; Starch; Inulin; Wht Gluten","Vietnam","2012","258,832"
"Long Beach, CA (Port)","11 Milling Products; Malt; Starch; Inulin; Wht Gluten","Vietnam","2013","94,789"
"Long Beach, CA (Port)","11 Milling Products; Malt; Starch; Inulin; Wht Gluten","Vietnam","2014","468,238"
"Long Beach, CA (Port)","11 Milling Products; Malt; Starch; Inulin; Wht Gluten","Vietnam","2015","702,914"
"Long Beach, CA (Port)","11 Milling Products; Malt; Starch; Inulin; Wht Gluten","Vietnam","2016","414,443"
